masking_level,row,coordinate,loss_model,loss_ind
0.1,7856,epsy,0.016232429249051505,0.0182782984771635
0.1,7870,epsy,0.07328850195319335,0.10006376221411624
0.1,7872,epsy,0.3311556787175729,0.6273690553909506
0.1,7916,epsy,0.5096204854754547,2.445833314311193
0.1,7921,epsy,0.07218065250506367,0.3798146178299847
0.1,7954,epsy,0.08520823156488302,0.05936490399906259
0.1,7989,epsy,0.8803586510411197,1.8487091575626704
0.1,7997,epsy,0.016363301573967967,0.26615169928583277
0.1,6,epsz,0.02285537212103828,0.8315482953704368
0.1,15,epsz,0.018138108581274764,0.31628166471375024
0.1,23,epsz,0.39767979057192043,0.35144863413180316
0.1,53,epsz,0.03338927819288674,0.3799877495889665
0.1,75,epsz,0.11086424610299424,0.08075402529953303
0.1,121,epsz,0.1919886785675047,0.8605393996772259
0.1,171,epsz,0.31788040256613875,0.14814641807060633
0.1,177,epsz,0.08175076926923205,1.3276392826338252
0.1,178,epsz,0.01710846877099166,0.060113859083429776
0.1,210,epsz,0.1532367204425938,1.0740491950716768
0.1,218,epsz,0.03746836242531821,0.2827871198309943
0.1,220,epsz,0.050150366887310026,0.05834274702638048
0.1,236,epsz,0.23405456367286,0.3646898678837251
0.1,237,epsz,0.026402201652818612,0.5169219493548797
0.1,242,epsz,0.3252990725346706,1.0854429984163945
0.1,248,epsz,0.10377650829073869,0.35524152455115277
0.1,286,epsz,0.32081668529667773,0.5475742936111672
0.1,319,epsz,0.35169732668661924,1.4425470854614204
0.1,333,epsz,0.1894372771717998,0.7234854590515865
0.1,366,epsz,0.0508846020491477,0.1414488249276785
0.1,379,epsz,0.07126686487507147,1.3238898147240465
0.1,380,epsz,0.41518235151310995,0.4976055117638815
0.1,386,epsz,0.0010901681569579049,0.2823930276607965
0.1,392,epsz,0.8810019283541751,0.0506418307456369
0.1,405,epsz,0.022713920006526528,0.3626786161904117
0.1,411,epsz,0.279029099002664,0.34405233333486845
0.1,455,epsz,0.01145170002414555,0.2625949949636468
0.1,464,epsz,0.0002730354768482311,0.5580430659186592
0.1,474,epsz,0.13645392049338495,0.12351203889077857
0.1,501,epsz,0.030312201264647697,0.21177486876204396
0.1,506,epsz,0.6337344213522953,0.5007654862103925
0.1,520,epsz,0.015964351435475796,0.3624371607205242
0.1,527,epsz,0.005708744174969035,0.24726421741782126
0.1,529,epsz,0.009518740431422368,0.7954076090710938
0.1,556,epsz,0.19771781816363576,0.4055537389741366
0.1,564,epsz,0.05524922217784939,0.6957068954287282
0.1,572,epsz,1.1448364385910317,1.2516913396436327
0.1,573,epsz,0.16576740403789866,0.2704899967038368
0.1,592,epsz,0.06875757015531443,0.5540337208682659
0.1,594,epsz,0.04096584819622238,0.110286595142337
0.1,599,epsz,0.5002102044213326,1.4074189331352565
0.1,603,epsz,0.24860242021278348,0.1462331959822336
0.1,649,epsz,0.1694102894241845,0.8832105550909932
0.1,665,epsz,0.10810165341073942,0.1512787600110267
0.1,726,epsz,0.01189579387203123,0.2550875062255379
0.1,754,epsz,0.18449105858157083,0.3462879346609657
0.1,794,epsz,0.02948848941642121,0.48333266445124146
0.1,840,epsz,0.2742848608736214,0.050421428613723236
0.1,861,epsz,0.3560290509747367,0.06782595994997204
0.1,871,epsz,0.04186061506011057,0.8226841821666385
0.1,879,epsz,0.25396246847756077,0.056102540282601567
0.1,887,epsz,0.053764303933882,0.6291145295006608
0.1,888,epsz,0.7110251725551319,1.126171996560411
0.1,905,epsz,0.08486863703979541,0.5994997200563966
0.1,906,epsz,0.04213628220420553,1.2360368670264594
0.1,911,epsz,0.018609834935251115,0.13227680665601282
0.1,967,epsz,0.19856718876751797,0.817092547184149
0.1,980,epsz,0.24740764328276799,0.17802176257229682
0.1,1008,epsz,1.0337879757807664,0.12199817230709711
0.1,1023,epsz,0.11484924823135514,0.017466375516546947
0.1,1039,epsz,0.02439489746037547,1.0214401930591093
0.1,1047,epsz,0.00318563320216666,0.21069654310769637
0.1,1067,epsz,0.6195267078040115,0.9886252762428214
0.1,1106,epsz,0.04475281736426682,0.07017340713405516
0.1,1107,epsz,0.07665191397869271,0.16032511617166104
0.1,1127,epsz,0.025757443177369773,0.11754275965838325
0.1,1133,epsz,0.0020573058701311656,0.06090467509107214
0.1,1150,epsz,0.04350869667337522,1.4782482833305592
0.1,1161,epsz,1.085012062904742,1.7234532211278142
0.1,1179,epsz,1.2765994122171203,2.0237205327284005
0.1,1182,epsz,0.030199039573038305,0.35190917589998083
0.1,1191,epsz,0.32633331776263547,0.4909960794737192
0.1,1224,epsz,0.06883849392315138,0.3647971083240293
0.1,1260,epsz,0.6933666853295737,0.549075001858615
0.1,1296,epsz,0.4660274785535567,1.9034553133032752
0.1,1299,epsz,0.8653981153315011,1.8071369499897691
0.1,1303,epsz,0.06469361800955165,0.06835689881699979
0.1,1330,epsz,0.19093535375200085,0.2516919975604444
0.1,1360,epsz,0.2591001408599894,0.0501983948145629
0.1,1371,epsz,0.07831183809456765,0.1802330209763617
0.1,1390,epsz,0.05689335629024395,0.5059525023536974
0.1,1392,epsz,0.06725817774149008,0.36469907871908863
0.1,1399,epsz,0.007451565809115964,1.0220448186090454
0.1,1431,epsz,0.8915233340066016,0.4440984533033674
0.1,1469,epsz,0.08644566363739835,0.15325908961419102
0.1,1476,epsz,0.10707925068538479,0.23192422903663215
0.1,1479,epsz,0.08493048122009356,0.05535054136684852
0.1,1572,epsz,0.5179042191547216,0.6415609997440704
0.1,1609,epsz,0.03204778581386612,0.5017990735215457
0.1,1656,epsz,0.06773779909720655,0.7243157500679299
0.1,1661,epsz,1.2592435667249362,2.0021474404733315
0.1,1685,epsz,0.6707718482659616,0.4681413652694925
0.1,1694,epsz,0.02123492301386428,0.3387357075796622
0.1,1716,epsz,0.365666216432262,0.3611390908510746
0.1,1723,epsz,0.2878491317800794,1.1323879945971869
0.1,1739,epsz,0.20250416296862603,1.0771420620033962
0.1,1740,epsz,0.6005287019498682,2.1455108033230066
0.1,1791,epsz,1.2764138796762259,1.2424976101171814
0.1,1802,epsz,0.14022049424026733,1.0649429684811793
0.1,1810,epsz,0.15598812854904992,0.9197163852208198
0.1,1834,epsz,0.0181413981653333,1.570907313337487
0.1,1845,epsz,0.07857434690242897,0.09902569099357944
0.1,1856,epsz,0.29356445512316526,0.08484758370182166
0.1,1860,epsz,0.05224517401570711,0.05885526422268115
0.1,1912,epsz,0.0030468127549016497,0.20579440494385007
0.1,1914,epsz,0.04840293983548132,0.43879564380120645
0.1,1943,epsz,0.1823271701879471,0.4358014643912394
0.1,1959,epsz,0.031006303500972738,0.22948796308297187
0.1,1986,epsz,0.687480961532262,0.7993162928492995
0.1,1993,epsz,0.2814587857882074,0.3942934927421907
0.1,1999,epsz,0.5513658681968935,0.28046138390169667
0.1,2001,epsz,0.14272913104321266,0.12714702927532434
0.1,2006,epsz,0.14753784501980002,0.05189318852145694
0.1,2031,epsz,0.6389747287573464,0.06480414803391431
0.1,2043,epsz,0.022829713365382646,0.09552031022093505
0.1,2077,epsz,0.14342915453084285,0.3096518370024257
0.1,2088,epsz,0.05075762410449298,0.36784326316211924
0.1,2093,epsz,0.06388503824799385,0.08435875151074147
0.1,2105,epsz,0.11537952918157128,1.2127360852239122
0.1,2110,epsz,0.06239683041996791,1.3611897504455739
0.1,2188,epsz,0.059498706864506604,0.7454769863988857
0.1,2201,epsz,0.03384455662657102,0.45927593623207097
0.1,2210,epsz,0.02974902447384747,0.8736497079836232
0.1,2231,epsz,0.013230707082934992,0.03329716983925123
0.1,2232,epsz,0.2802429555202181,0.4211904478373945
0.1,2235,epsz,0.23910802270339332,1.1367434038905253
0.1,2254,epsz,0.03180567242716697,0.2523485985385036
0.1,2273,epsz,0.02052897827492895,0.14730033705078258
0.1,2277,epsz,0.06485086012754375,0.8157556602228101
0.1,2294,epsz,0.07198136253255866,0.3927565990701004
0.1,2318,epsz,0.20483713598285203,0.11233995351159808
0.1,2330,epsz,0.031048410176920404,0.4710796217504667
0.1,2357,epsz,0.380732511419791,0.4166738489251942
0.1,2398,epsz,0.014006391003908682,0.281511419133142
0.1,2509,epsz,0.9845165857538641,0.011481964197483015
0.1,2526,epsz,0.24890374611253407,0.35279538984531716
0.1,2536,epsz,0.3363487853868781,0.9971374039523694
0.1,2556,epsz,0.30579183906828455,0.4471136860513083
0.1,2564,epsz,0.35787384971469427,0.5857749174478881
0.1,2572,epsz,0.0039356583674847005,0.3486807781050548
0.1,2588,epsz,0.037776267493185633,0.0839521589211217
0.1,2591,epsz,0.20634771298247506,1.0257396794234543
0.1,2600,epsz,0.7760595914731351,1.2968046954207018
0.1,2601,epsz,0.18910963459958202,0.3779403124710105
0.1,2604,epsz,0.008872666122350154,0.5006470611842897
0.1,2606,epsz,0.40303589133582773,0.926011333274998
0.1,2630,epsz,0.03376626452598081,0.33838701166947044
0.1,2637,epsz,0.2913735921402627,0.21974816260282415
0.1,2643,epsz,0.08853125993043191,0.018981557933851735
0.1,2670,epsz,0.33406055071584634,0.5647900028224632
0.1,2687,epsz,0.12190474811983823,0.08020203309453146
0.1,2690,epsz,0.21010902339486404,0.9632724519046364
0.1,2692,epsz,1.4621569539504284,2.576596977924917
0.1,2712,epsz,1.472205975332067,2.3701084707447424
0.1,2736,epsz,0.14347191912360227,0.08488508496008759
0.1,2739,epsz,0.041523761652529134,0.283950316754049
0.1,2762,epsz,0.9824132257069151,0.523434009956913
0.1,2787,epsz,1.9952044443596462,2.5128777347134674
0.1,2798,epsz,0.0320523912315479,0.43153618970110186
0.1,2803,epsz,0.27829223217357973,1.9368353806607983
0.1,2834,epsz,0.36099500706931614,0.4774074656452289
0.1,2837,epsz,0.22696419419335784,0.2945730415954746
0.1,2857,epsz,0.008592393560573409,0.6375384963574436
0.1,2876,epsz,0.36114895960324983,0.24483913604995958
0.1,2929,epsz,0.007845000062502092,0.7119048073323512
0.1,2952,epsz,0.0269259034349181,0.8341806205339786
0.1,2953,epsz,1.2295754660189258,1.614279821230844
0.1,2969,epsz,0.08332582211639995,0.07180109332615765
0.1,2970,epsz,0.37238157332910515,0.35381976632110684
0.1,2995,epsz,0.9118457264026621,1.4285156936186676
0.1,2998,epsz,0.9132385362929942,0.37518429894687283
0.1,3017,epsz,0.09743419022611943,0.23491380302891746
0.1,3020,epsz,0.062152085366022146,0.6394352705255241
0.1,3042,epsz,0.05933356974477433,0.10597329252494656
0.1,3098,epsz,1.09233928243645,1.1781243975949192
0.1,3127,epsz,0.05264979285489192,0.4538586492046773
0.1,3142,epsz,0.3214403904341528,1.3596186450992764
0.1,3154,epsz,0.49993322144361424,0.035177496087039774
0.1,3184,epsz,0.10487522936624849,0.23686452637555602
0.1,3198,epsz,2.1590559946419257,3.368615657499034
0.1,3218,epsz,0.2978336773141731,0.9878430131537308
0.1,3222,epsz,0.024140283654254167,0.6392207896449157
0.1,3230,epsz,0.46964141560012856,0.046265368114324884
0.1,3269,epsz,0.6060486239998841,0.10514365942541495
0.1,3285,epsz,0.775814846419189,1.5419109456962041
0.1,3329,epsz,0.21129327365589234,0.3125591713932507
0.1,3333,epsz,0.324255616471342,1.9612026456150833
0.1,3350,epsz,0.7310278173807148,1.6861394691532414
0.1,3402,epsz,1.1053890623961724,2.0294648044112007
0.1,3404,epsz,0.2773869386407044,0.41407639335267166
0.1,3411,epsz,0.034316940897359066,0.062003396166581945
0.1,3450,epsz,2.0634133118940174,3.35179930379243
0.1,3453,epsz,0.00410671673852216,0.2309294588173683
0.1,3459,epsz,0.04615418017315054,0.19332096011116165
0.1,3463,epsz,1.2831825278348157,1.901021679016862
0.1,3471,epsz,0.10074877512337584,0.06925232359769969
0.1,3476,epsz,2.7323107551634958,4.160635652906775
0.1,3479,epsz,1.569912543118223,2.087559516799577
0.1,3514,epsz,0.27847908054809734,0.13674669347458365
0.1,3526,epsz,3.0823297360635125,3.4148487876895866
0.1,3529,epsz,0.019229592571855997,1.3291051212902538
0.1,3532,epsz,0.41713439069337194,0.40995849202835094
0.1,3539,epsz,0.006352186816794514,1.169073436016603
0.1,3577,epsz,0.06823584212365019,0.06234288124141007
0.1,3585,epsz,1.717716186529943,3.256611899478206
0.1,3606,epsz,0.023426443913578707,0.16782142032397138
0.1,3633,epsz,0.5954666900007828,1.8037545996609097
0.1,3644,epsz,1.0066528547997338,3.3528039427638694
0.1,3649,epsz,0.8987446289316284,1.441628633592311
0.1,3650,epsz,0.19093930125287095,0.0026902218429697257
0.1,3654,epsz,0.1140722484767581,0.12880169005670583
0.1,3696,epsz,0.04795555640353721,0.5286762911123991
0.1,3701,epsz,0.03487617018728918,0.5001878352497353
0.1,3711,epsz,0.0023566580194467057,0.008945036971635234
0.1,3746,epsz,0.02343631266575392,0.7019998697324713
0.1,3771,epsz,0.004255405937962391,0.6117389465041261
0.1,3778,epsz,0.023650793546362407,0.5345738574123211
0.1,3810,epsz,0.011589204637787193,0.7774524013634668
0.1,3827,epsz,0.09520911556900921,0.09448145957528839
0.1,3857,epsz,0.27932647740154454,0.8042888281119959
0.1,3876,epsz,0.2105287743207173,0.33159007308797855
0.1,3912,epsz,0.25376640926767957,0.11108925365258959
0.1,3941,epsz,0.7236742811765393,1.4105150896510341
0.1,3964,epsz,0.12912406929443035,1.3456754141092893
0.1,3996,epsz,0.7265020076331509,0.8325378022552072
0.1,4042,epsz,0.8862771053502454,0.959671673194298
0.1,4046,epsz,1.4139632316610624,3.877780767644178
0.1,4091,epsz,0.32337071835962916,0.22383777350424255
0.1,4100,epsz,0.16955305737231988,0.9123115315053334
0.1,4115,epsz,0.4457656145041708,1.0001177671092911
0.1,4121,epsz,0.00030527340062068013,0.18756155634169305
0.1,4162,epsz,0.00492450733544348,0.14833852977961762
0.1,4201,epsz,0.04634366021491509,0.1798678771458779
0.1,4208,epsz,0.3688064533744224,0.2654069314167778
0.1,4283,epsz,0.054857103758086605,0.11432554644925585
0.1,4299,epsz,0.045226517468678236,0.05162870596316061
0.1,4317,epsz,1.2032410297977105,0.8155523639280002
0.1,4334,epsz,0.03719598486528166,0.17445059011848424
0.1,4342,epsz,0.026702869635757517,0.017649276390194677
0.1,4431,epsz,0.3570021099392151,0.2704794700348498
0.1,4454,epsz,0.08859441994435341,0.15571180348814337
0.1,4460,epsz,0.01879865706020399,0.24643458431828963
0.1,4468,epsz,0.7219005374522434,0.2466543285333916
0.1,4484,epsz,1.4351382842450637,3.3657701672885083
0.1,4523,epsz,0.002503373468451911,0.5158054645254545
0.1,4530,epsz,0.3355586272960474,0.0210724175613787
0.1,4581,epsz,0.025352824338185035,0.15956653808779112
0.1,4612,epsz,1.0099496759430744,1.6097842756566174
0.1,4627,epsz,0.248723476906133,0.029422697735252967
0.1,4630,epsz,0.07717166825992193,0.9453593508729569
0.1,4649,epsz,0.9055520941821074,1.2633739684686789
0.1,4696,epsz,0.1280358748879074,0.05031024067254885
0.1,4712,epsz,0.2000073686682908,0.16657598379945637
0.1,4730,epsz,0.0063238963938921505,0.14977015676183872
0.1,4734,epsz,0.06960562492557318,0.15312290083417276
0.1,4770,epsz,0.2371763789442935,0.5334553988324608
0.1,4772,epsz,0.9714983858011026,2.3829075843992134
0.1,4775,epsz,0.7789169241862722,1.1184855544495242
0.1,4821,epsz,0.5581595171943269,0.6349614362060831
0.1,4828,epsz,0.009368077481547075,0.09281758795854333
0.1,4860,epsz,0.0442113518282522,0.13840398592321196
0.1,4862,epsz,0.0522524111006355,0.7705238794196384
0.1,4877,epsz,0.10879312397981775,0.05345508303239124
0.1,4895,epsz,0.23055049873383904,0.022466543285333915
0.1,4935,epsz,0.29106305540514843,0.41050851048291753
0.1,4940,epsz,1.500273364435254,2.5843275004621864
0.1,4954,epsz,0.0196552647490146,0.14651544229444538
0.1,4956,epsz,0.004356067210149818,1.1762532821824943
0.1,4961,epsz,0.007358799538668738,1.1155275604641999
0.1,5016,epsz,0.324429964426438,1.1518202255470413
0.1,5047,epsz,0.3662675523981397,0.5621675464110966
0.1,5056,epsz,0.03781179500101648,0.4086827913304986
0.1,5062,epsz,0.019587499317411376,0.24532336282335793
0.1,5093,epsz,0.00786144798279415,0.27212952539854957
0.1,5095,epsz,0.032779389308457065,0.18547398629822448
0.1,5109,epsz,0.006559430612474497,1.0563374165843724
0.1,5116,epsz,0.22659839244606234,0.023638951043752125
0.1,5153,epsz,0.30331741393954664,0.5811662101820522
0.1,5157,epsz,0.24546349910424625,0.42468793360829876
0.1,5172,epsz,0.07998886804754622,1.3467346601760979
0.1,5192,epsz,0.13942309906450814,0.4095282144335106
0.1,5199,epsz,0.0902332907222545,0.7900738774787839
0.1,5217,epsz,0.02557388438691033,0.06646670381703594
0.1,5247,epsz,0.09248336621820864,0.06901086812781217
0.1,5279,epsz,0.9316431011830003,2.2609067804248695
0.1,5281,epsz,0.7874843169080011,1.709345510934906
0.1,5288,epsz,0.019615131823501976,0.29577439769360686
0.1,5345,epsz,2.186400991085885,3.755088493100755
0.1,5348,epsz,0.03590186249670219,0.2818028762807174
0.1,5404,epsz,0.018802604561074087,0.8163510749373827
0.1,5418,epsz,0.03662622890636462,0.3160678417499534
0.1,5444,epsz,1.0769177123706126,0.1374414536277204
0.1,5448,epsz,0.027947648243460785,0.3780324208246461
0.1,5463,epsz,0.016256466499862825,0.20925965279098177
0.1,5507,epsz,0.027666059848060656,0.08178103344256947
0.1,5535,epsz,0.006758779406414297,0.4213582166243736
0.1,5544,epsz,0.02513965929119991,0.06794438497607484
0.1,5545,epsz,0.009101621172815667,0.20779184038411813
0.1,5551,epsz,0.04053557060138203,0.2611225771391014
0.1,5626,epsz,0.06500415474466571,0.2462187876040578
0.1,5633,epsz,0.05392746730317925,0.22918992676727967
0.1,5679,epsz,0.1421995080098082,0.49760814343112825
0.1,5701,epsz,0.062094846603405765,0.5671644245958252
0.1,5707,epsz,0.017099915852439796,0.4572995541297767
0.1,5730,epsz,0.17067217386899167,0.3196969108831942
0.1,5745,epsz,0.0032178711259390857,0.3210318240940979
0.1,5760,epsz,0.005312678254336148,0.18715627958569664
0.1,5780,epsz,0.20327589938872942,0.5556350903879013
0.1,5808,epsz,0.0021638883936237275,0.03748349451198692
0.1,5822,epsz,1.3644813082544218,0.13320973269497852
0.1,5838,epsz,0.6524686025649544,1.4015312355875098
0.1,5850,epsz,0.15940534846892876,0.6727824420424635
0.1,5855,epsz,0.5898461066785794,1.2195803938158452
0.1,5861,epsz,0.05183463392521723,0.13014449826934982
0.1,5874,epsz,0.0008112114288043348,0.4556817366898495
0.1,5883,epsz,0.15293342079240815,0.2775461545091315
0.1,5902,epsz,0.4839530800046581,0.6998807196820419
0.1,5929,epsz,0.012643845286914215,0.2488076902580284
0.1,5939,epsz,1.3841076246637223,2.3019199986315333
0.1,5950,epsz,0.7061164552231687,1.4204173955836676
0.1,5972,epsz,0.5884618497067993,1.1347367576148937
0.1,5986,epsz,0.39000979638132593,0.26291737420137123
0.1,6006,epsz,0.2346348463007641,0.5892283227924096
0.1,6016,epsz,0.02299682423555001,0.2385126079888207
0.1,6044,epsz,0.052669530359242316,0.05183726559246397
0.1,6069,epsz,0.04613312683517671,0.1010816810300872
0.1,6072,epsz,0.1273555889046277,0.182528492732322
0.1,6078,epsz,0.7986037689422473,0.3315979680897189
0.1,6102,epsz,0.00011316169160939459,0.48457546930850975
0.1,6118,epsz,1.9176386839295267,2.89104963390219
0.1,6136,epsz,1.1415376436972555,2.2785113184718697
0.1,6146,epsz,0.22608719108338507,1.6160811974612306
0.1,6149,epsz,0.17050901049969439,0.2603475511349394
0.1,6166,epsz,0.06320606809833752,0.36726298053421524
0.1,6183,epsz,0.07205504921546708,0.7717291830186408
0.1,6194,epsz,0.02233495992299741,0.5804365804378963
0.1,6213,epsz,0.03974804417779808,0.05396496856144515
0.1,6236,epsz,0.07110764900664432,0.46182141637647056
0.1,6239,epsz,0.019568419729872513,0.12940565768983037
0.1,6274,epsz,0.11071095148587227,0.20874713559468114
0.1,6278,epsz,0.9318727141502773,0.3436766628353978
0.1,6289,epsz,0.017151233363751024,0.8054118921095378
0.1,6319,epsz,0.040947426525495254,0.6093862359855495
0.1,6322,epsz,0.28313581574118607,0.3548276948766044
0.1,6323,epsz,0.07436631097490772,0.19060968493021807
0.1,6352,epsz,0.042446161022507985,0.3082406054413669
0.1,6391,epsz,0.20608717792504877,0.22040936899856503
0.1,6400,epsz,0.1853213495979141,0.2702163033101769
0.1,6407,epsz,0.039102627785537546,0.621774809549531
0.1,6417,epsz,0.34748271159098093,0.4202187047065395
0.1,6443,epsz,0.2405028063441602,0.3952895787950779
0.1,6470,epsz,0.0018895370831521344,0.2719584670275121
0.1,6474,epsz,1.460328603130763,2.2152460378604806
0.1,6484,epsz,0.05208727398090331,0.14071524768265245
0.1,6489,epsz,0.027168674738428718,0.6471401343071379
0.1,6496,epsz,0.05654794996411067,0.7053105071288578
